order_id,amount,decline_code,decline_category,ground_truth_recoverable,timestamp
ord_5da1b480,24760.49,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.747999
ord_4fd68d19,17211.18,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_f1fdcd4c,14799.22,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-25T02:24:09.747999
ord_fc1c0c3d,11555.3,OTHER,OTHER,0,2026-07-27T02:24:09.747999
ord_5252e85f,27374.45,OTHER,OTHER,1,2026-07-27T02:24:09.747999
ord_f2536a8d,10066.41,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-20T02:24:09.747999
ord_99242504,31241.09,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.747999
ord_957ad781,45744.83,OTHER,OTHER,1,2026-07-30T02:24:09.747999
ord_8209008a,20991.31,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-12T02:24:09.747999
ord_b7d87a4c,44890.98,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-06T02:24:09.747999
ord_2c1b2a29,4652.13,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-14T02:24:09.747999
ord_cda0bede,32203.62,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.747999
ord_ab9afbc2,38931.77,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_8726b7c0,162.69,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-07T02:24:09.747999
ord_ad496ab7,11339.03,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.747999
ord_ce8f1916,19161.77,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-08T02:24:09.747999
ord_46fd04e4,28274.8,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-21T02:24:09.747999
ord_b2e1a080,39243.52,RISK_BLOCK,RISK_BLOCK,0,2026-07-23T02:24:09.747999
ord_fec571ab,31346.11,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_1a4982e7,43894.84,RISK_BLOCK,RISK_BLOCK,1,2026-08-13T02:24:09.747999
ord_482db88b,4032.41,OTHER,OTHER,1,2026-08-03T02:24:09.747999
ord_c3c73aa2,33508.93,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.747999
ord_7974778c,21675.52,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-20T02:24:09.747999
ord_8ba94e7e,13540.35,RISK_BLOCK,RISK_BLOCK,0,2026-08-01T02:24:09.747999
ord_43d7993f,1242.01,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-22T02:24:09.747999
ord_8a4fc2cd,46252.21,RISK_BLOCK,RISK_BLOCK,0,2026-08-10T02:24:09.747999
ord_0b6e64f3,25940.55,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_71044f03,38866.52,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_37090591,35148.5,OTHER,OTHER,1,2026-08-05T02:24:09.747999
ord_6d3c3047,24581.33,OTHER,OTHER,0,2026-08-10T02:24:09.747999
ord_77cd813e,24601.52,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-01T02:24:09.747999
ord_514cba4b,40942.06,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-31T02:24:09.747999
ord_43af550a,5757.12,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.747999
ord_09fa7c4b,45225.02,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-18T02:24:09.747999
ord_c9ad6d4d,36850.64,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.747999
ord_27885343,19145.94,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-13T02:24:09.747999
ord_a4d465b3,37053.47,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-01T02:24:09.747999
ord_d5061a54,749.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.747999
ord_1840b108,4812.75,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-09T02:24:09.747999
ord_6f8ae60d,49565.22,OTHER,OTHER,1,2026-08-22T02:24:09.747999
ord_a58bebdb,11821.09,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-21T02:24:09.747999
ord_985b9eb7,18460.67,OTHER,OTHER,1,2026-08-20T02:24:09.747999
ord_1078ae2a,23658.54,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-03T02:24:09.747999
ord_16f827d2,48958.07,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.747999
ord_7898a000,13690.14,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.747999
ord_e2eaec97,12732.29,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-09T02:24:09.747999
ord_a5b39fde,29998.85,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_a60a0164,23356.21,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.747999
ord_7fbdc69b,697.42,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-25T02:24:09.747999
ord_8145cfea,19638.86,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-24T02:24:09.747999
ord_eabb3645,7968.88,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-29T02:24:09.747999
ord_ff647ed4,1574.72,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.747999
ord_bb9b5d12,33240.32,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-24T02:24:09.747999
ord_7364f8a3,25013.2,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.747999
ord_19899a90,43699.8,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.747999
ord_92f7772c,23936.46,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-28T02:24:09.747999
ord_5e433ed9,11684.88,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-26T02:24:09.747999
ord_14826f46,29447.26,OTHER,OTHER,0,2026-08-19T02:24:09.747999
ord_16e7c930,11968.43,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-22T02:24:09.747999
ord_5fc7f4f4,19132.42,RISK_BLOCK,RISK_BLOCK,0,2026-08-04T02:24:09.747999
ord_2bf2b535,16604.44,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.747999
ord_82ae2d80,32057.17,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-26T02:24:09.747999
ord_b7f3b9ff,35577.32,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-13T02:24:09.747999
ord_b91e98c1,8282.21,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.747999
ord_5a7d7a16,11563.79,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-01T02:24:09.747999
ord_f2042ddf,40623.27,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_1509d2f2,31425.4,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-07T02:24:09.747999
ord_df96d156,48443.1,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-29T02:24:09.747999
ord_a5830c8b,13291.05,OTHER,OTHER,0,2026-08-10T02:24:09.747999
ord_9ea5ed18,8714.81,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_9ce04303,11802.15,OTHER,OTHER,0,2026-08-21T02:24:09.747999
ord_8b68ec8a,42513.37,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-13T02:24:09.747999
ord_639de84a,4231.99,OTHER,OTHER,1,2026-08-09T02:24:09.747999
ord_fb5f59d0,21720.57,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_e4890c14,31068.37,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-16T02:24:09.747999
ord_fa44aa35,31024.76,EXPIRED_CARD,EXPIRED_CARD,1,2026-07-28T02:24:09.747999
ord_1a60ff2b,47747.19,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-18T02:24:09.747999
ord_84c06e9b,31962.1,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-04T02:24:09.747999
ord_7a985f86,24580.03,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-01T02:24:09.747999
ord_80313f12,3041.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-07T02:24:09.747999
ord_8ea4ee4e,33706.93,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-21T02:24:09.747999
ord_7a1192a0,28868.64,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.747999
ord_f4feaf0f,17768.82,RISK_BLOCK,RISK_BLOCK,0,2026-08-22T02:24:09.747999
ord_c0e9a1b5,20769.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.747999
ord_13f1feb8,41230.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-01T02:24:09.747999
ord_767f4b8c,12854.52,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-16T02:24:09.747999
ord_a2de853e,48629.95,RISK_BLOCK,RISK_BLOCK,0,2026-08-06T02:24:09.747999
ord_ec14fca1,13428.57,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-08T02:24:09.747999
ord_17bc4292,35103.89,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_22d9158f,7250.18,RISK_BLOCK,RISK_BLOCK,0,2026-08-04T02:24:09.747999
ord_66065604,32147.33,OTHER,OTHER,1,2026-08-10T02:24:09.747999
ord_3e7fd9b7,9305.14,OTHER,OTHER,1,2026-08-09T02:24:09.747999
ord_9ecfb4c2,48829.38,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.747999
ord_cc337fc2,40419.84,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-06T02:24:09.747999
ord_b897972a,42904.09,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-27T02:24:09.747999
ord_dee3d730,29307.16,RISK_BLOCK,RISK_BLOCK,1,2026-08-07T02:24:09.747999
ord_7c2841f7,35709.89,OTHER,OTHER,0,2026-08-18T02:24:09.747999
ord_d7007fae,33770.51,OTHER,OTHER,0,2026-08-05T02:24:09.747999
ord_c825b8ec,12143.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.747999
ord_415820b2,2588.3,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-28T02:24:09.747999
ord_99e83a46,39998.87,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_531e25da,3309.25,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-18T02:24:09.747999
ord_ecb9adac,9602.38,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_0784c140,14991.01,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-24T02:24:09.747999
ord_d4b6d399,19914.24,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-01T02:24:09.747999
ord_8124f947,41624.78,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.747999
ord_c78e53f3,19546.59,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-31T02:24:09.747999
ord_9c843bda,4822.26,OTHER,OTHER,1,2026-08-04T02:24:09.747999
ord_57882009,9809.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_f0c192f6,2004.73,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-17T02:24:09.747999
ord_72484fd8,16693.72,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-05T02:24:09.747999
ord_2667ef8d,35389.84,RISK_BLOCK,RISK_BLOCK,0,2026-07-23T02:24:09.747999
ord_488a60d4,35916.03,RISK_BLOCK,RISK_BLOCK,0,2026-08-19T02:24:09.747999
ord_f0a47a54,37786.24,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.747999
ord_607eac0a,46853.54,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-15T02:24:09.747999
ord_2954cc40,25825.81,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.747999
ord_2b905e4a,20153.33,OTHER,OTHER,0,2026-08-18T02:24:09.747999
ord_2644e164,41789.41,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.747999
ord_0118dcdf,27329.63,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-09T02:24:09.747999
ord_5bb7492b,34185.61,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.747999
ord_940415bb,17325.07,RISK_BLOCK,RISK_BLOCK,0,2026-08-18T02:24:09.747999
ord_3822af58,20095.03,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_a56fecb2,21313.59,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.747999
ord_070b494e,35937.29,RISK_BLOCK,RISK_BLOCK,0,2026-08-07T02:24:09.747999
ord_d64f4c3c,42378.32,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-12T02:24:09.747999
ord_51c69c13,32046.5,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-18T02:24:09.747999
ord_4db5b6a8,35420.34,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-05T02:24:09.747999
ord_b54f0d87,44984.13,OTHER,OTHER,0,2026-08-09T02:24:09.747999
ord_09aa8293,44619.06,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-08T02:24:09.747999
ord_ecf12904,26642.04,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-30T02:24:09.747999
ord_2230b761,19057.86,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.747999
ord_702ef604,27127.94,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-30T02:24:09.747999
ord_b492d36a,24604.2,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-29T02:24:09.747999
ord_9f35985f,24919.61,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-15T02:24:09.747999
ord_5424633f,41487.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.747999
ord_77e61e25,26384.76,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_575bd3aa,46368.95,RISK_BLOCK,RISK_BLOCK,1,2026-08-04T02:24:09.747999
ord_479c9e26,9521.98,RISK_BLOCK,RISK_BLOCK,1,2026-08-14T02:24:09.747999
ord_c325f462,22243.43,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-22T02:24:09.747999
ord_4fd781c1,26013.91,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.747999
ord_092cbd6b,22513.92,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_9a0096fc,39028.41,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-04T02:24:09.747999
ord_bceb36cf,20332.98,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-15T02:24:09.747999
ord_28b5db2a,8867.18,OTHER,OTHER,0,2026-08-11T02:24:09.747999
ord_9c937c3a,38882.95,OTHER,OTHER,0,2026-07-28T02:24:09.747999
ord_f1aedc47,37651.67,OTHER,OTHER,0,2026-08-09T02:24:09.747999
ord_78690ece,44586.13,RISK_BLOCK,RISK_BLOCK,0,2026-08-13T02:24:09.747999
ord_d3f0765e,13626.64,EXPIRED_CARD,EXPIRED_CARD,1,2026-07-26T02:24:09.747999
ord_5c909739,6899.37,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-14T02:24:09.747999
ord_f8b27d43,44213.85,OTHER,OTHER,0,2026-07-28T02:24:09.747999
ord_b4a4ecc1,35874.78,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-20T02:24:09.747999
ord_35f17b9f,36796.54,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_1147eea9,18197.65,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-18T02:24:09.747999
ord_0e568346,12334.16,RISK_BLOCK,RISK_BLOCK,0,2026-07-23T02:24:09.747999
ord_e2c96574,35515.19,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-27T02:24:09.747999
ord_b0e5f264,35852.52,OTHER,OTHER,1,2026-08-21T02:24:09.747999
ord_63a5fbde,19104.86,OTHER,OTHER,0,2026-07-24T02:24:09.747999
ord_910219c0,20705.15,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-02T02:24:09.747999
ord_78c081ea,23570.83,OTHER,OTHER,0,2026-08-19T02:24:09.747999
ord_a2e62c79,32023.44,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_2495f843,44663.72,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-02T02:24:09.747999
ord_36e3590b,38521.68,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-20T02:24:09.747999
ord_e2b59d34,49169.51,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-18T02:24:09.747999
ord_df28404a,46324.81,OTHER,OTHER,0,2026-07-25T02:24:09.747999
ord_0fe267ae,44964.72,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-06T02:24:09.747999
ord_4a873252,39772.22,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-29T02:24:09.747999
ord_64a60661,33169.08,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-05T02:24:09.747999
ord_c041270d,46476.76,OTHER,OTHER,0,2026-07-23T02:24:09.747999
ord_b530290d,6062.26,OTHER,OTHER,0,2026-08-14T02:24:09.747999
ord_43a2d029,31235.53,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.747999
ord_a9ee8bbf,45152.39,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-09T02:24:09.747999
ord_fcf27a12,12724.51,OTHER,OTHER,1,2026-07-31T02:24:09.747999
ord_a75670b3,12942.22,OTHER,OTHER,1,2026-07-28T02:24:09.747999
ord_6045ef88,9325.2,OTHER,OTHER,1,2026-08-04T02:24:09.747999
ord_6530fe18,8595.82,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-31T02:24:09.747999
ord_992cac81,31044.03,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-02T02:24:09.747999
ord_79f46752,29325.96,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_b68b3c93,26248.51,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.747999
ord_768b491e,45744.68,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-10T02:24:09.747999
ord_0f11ecb1,37617.49,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.747999
ord_8bb1b5a3,5993.96,RISK_BLOCK,RISK_BLOCK,0,2026-08-09T02:24:09.747999
ord_94de31e9,42624.64,OTHER,OTHER,1,2026-08-14T02:24:09.747999
ord_6f63d6c8,38661.48,OTHER,OTHER,0,2026-08-13T02:24:09.747999
ord_efbc766a,5854.6,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-11T02:24:09.747999
ord_d8c4a24c,4594.44,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-30T02:24:09.747999
ord_bc33028d,18834.03,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_c0ef8168,28975.18,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-15T02:24:09.747999
ord_a1924ce4,10455.1,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-31T02:24:09.747999
ord_40cfa96c,45297.06,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-25T02:24:09.747999
ord_c054bff0,18164.55,OTHER,OTHER,0,2026-07-24T02:24:09.747999
ord_353d249e,27963.01,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.747999
ord_625673ef,14740.17,OTHER,OTHER,1,2026-08-14T02:24:09.747999
ord_fe3bce4f,5183.4,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-25T02:24:09.747999
ord_5db11036,33942.67,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-21T02:24:09.747999
ord_3cb2ff28,48334.93,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.747999
ord_19e1cd65,7253.84,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_6abbd995,46759.18,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-09T02:24:09.747999
ord_8186d02f,17916.16,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.747999
ord_4c4f3482,38584.4,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-27T02:24:09.747999
ord_11ec7fba,6412.9,OTHER,OTHER,0,2026-08-18T02:24:09.747999
ord_bd145ada,34208.34,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-25T02:24:09.747999
ord_79ac3cfc,6710.66,OTHER,OTHER,0,2026-08-22T02:24:09.747999
ord_e6eb5757,37993.56,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-27T02:24:09.747999
ord_efdbc6d9,29500.53,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_91935857,10032.04,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-13T02:24:09.747999
ord_c3b318fb,14499.68,OTHER,OTHER,0,2026-07-24T02:24:09.747999
ord_faa26d10,23351.41,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_1d24ca61,39637.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-25T02:24:09.747999
ord_cb80ad6d,31972.49,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-10T02:24:09.747999
ord_506e6032,34996.9,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-30T02:24:09.747999
ord_a0e31954,4715.39,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-12T02:24:09.747999
ord_75c0532a,48110.59,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-19T02:24:09.747999
ord_74c009a6,16910.54,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-03T02:24:09.747999
ord_591c2340,34605.42,OTHER,OTHER,0,2026-08-19T02:24:09.747999
ord_0a3b2fcf,12028.06,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-18T02:24:09.747999
ord_bcc616f0,20002.93,OTHER,OTHER,0,2026-07-26T02:24:09.747999
ord_7696678b,18747.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_6e40214e,28756.69,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-08T02:24:09.747999
ord_bd8a0274,23877.15,OTHER,OTHER,1,2026-08-19T02:24:09.747999
ord_e8a6cf18,26256.4,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-08T02:24:09.747999
ord_0dbc2f52,3591.11,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_f3fc02ad,48377.75,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.747999
ord_2295d0d5,38797.08,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-29T02:24:09.747999
ord_e5f27d61,47772.51,OTHER,OTHER,1,2026-07-23T02:24:09.747999
ord_a134f018,18430.07,OTHER,OTHER,1,2026-07-25T02:24:09.747999
ord_fba705e8,49381.53,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.747999
ord_707333da,46479.93,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.750656
ord_c575a368,1258.06,RISK_BLOCK,RISK_BLOCK,0,2026-08-01T02:24:09.750656
ord_6f7d79fd,40055.6,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-07T02:24:09.750656
ord_519423e8,25429.3,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.750656
ord_b8166736,15743.41,RISK_BLOCK,RISK_BLOCK,0,2026-08-11T02:24:09.750656
ord_9104e2b3,39934.37,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-22T02:24:09.750656
ord_44d93eb1,5055.22,OTHER,OTHER,1,2026-08-12T02:24:09.750656
ord_f2da06d8,8300.34,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-21T02:24:09.750656
ord_9ef4c6cf,14755.93,OTHER,OTHER,0,2026-07-29T02:24:09.750656
ord_90693e74,26560.67,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.750656
ord_7bb63f0f,48945.65,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-21T02:24:09.750656
ord_80a517a4,43966.66,RISK_BLOCK,RISK_BLOCK,0,2026-08-05T02:24:09.750656
ord_c4f45b9b,25874.96,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-16T02:24:09.750656
ord_77022b5c,47457.87,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.750656
ord_c774351d,4761.22,OTHER,OTHER,0,2026-08-05T02:24:09.750656
ord_8d3dc7fc,11917.0,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.750656
ord_2963f4dd,25311.53,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-23T02:24:09.750656
ord_507263d6,46044.8,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-11T02:24:09.750656
